Date,AAPL,BAC,DIS,FB,INTC,JNJ,JPM,MSFT,TSLA,V,high_1,high_2,high_3,low_3,low_2,low_1,Total_by_highest,high_3_unit,high_2_unit,high_1_unit,Total_by_lowest,low_3_unit,low_2_unit,low_1_unit
2017-08-16,155.66254317370485,23.134199902050696,99.18757610914648,170.0,33.880336245550424,125.47419168883451,86.79434663107436,70.98536330476169,362.91,101.80415551862141,TSLA,FB,AAPL,MSFT,INTC,BAC,155.22672853867653,0.3324000866957827,0.30436613438956184,0.14257596331383954,140.16120612349533,0.6581695136302994,1.3789828324770832,2.0195382697036197
2017-08-17,152.67405446039794,22.608205278399275,98.39174624212593,166.91,33.274823394471056,124.4174290995196,85.4371541112704,69.78058796014592,351.92,100.66117429135079,TSLA,FB,AAPL,MSFT,INTC,BAC,151.7259534392011,0.3312633439376286,0.3030095129894377,0.1437125420921432,137.47100162229071,0.656682159708968,1.3771272852208225,2.0268600113610913
2017-08-18,152.3258810180709,22.58907820117559,97.73178976703572,167.41,33.12344518170121,124.03400196534338,85.52197864375813,69.86733178495824,347.46,101.00603931682039,TSLA,FB,AAPL,MSFT,INTC,BAC,151.12116315918934,0.3306970602525983,0.30090031093162367,0.1449770363583236,137.28072976935766,0.6549590786906835,1.3815061508677984,2.0257685085206836
2017-08-21,152.04540796730748,22.35955327449133,98.18793615423043,167.78,33.03829493701818,124.8008562336958,85.418304215162,69.53963289122277,337.86,101.70562265420153,TSLA,FB,AAPL,MSFT,INTC,BAC,149.7479651118266,0.328296586118153,0.29750857295630506,0.14774163372582982,136.48350044865373,0.6542240483310564,1.3770232463956955,2.034678403054375
2017-08-22,154.53097948614203,22.78991251202431,99.74077491914856,169.64,32.782844202969066,125.96984139886717,86.29482438420206,70.5130913696723,341.35,102.54315200177052,TSLA,FB,AAPL,MSFT,INTC,BAC,151.63295400341434,0.32708210463178233,0.29795047159359894,0.14807182657430237,137.644241442376,0.6506793692193581,1.3995556190932927,2.0132334334288293
2017-08-23,154.7244091763237,22.722967741741403,98.50820914949479,168.71,32.79230534126718,124.19298394780671,86.3984988127982,70.08901044836755,352.77,101.6662095084336,TSLA,FB,AAPL,MSFT,INTC,BAC,153.11010771447374,0.3298555337401864,0.30251142535410613,0.14467415758565424,137.24676667554485,0.6527260398245095,1.3951114979284271,2.0133339423416174
2017-08-24,154.03773377617875,22.799476050636155,98.52761963405626,167.74,32.83961103275776,124.27715087969902,86.25712459198529,70.06009584009676,352.93,101.70562265420153,TSLA,FB,AAPL,MSFT,INTC,BAC,152.6133158164729,0.3302509328400975,0.30327354997113165,0.14413936268426494,137.4479268470801,0.6539525112877734,1.3951436748136752,2.00951879393803
2017-08-25,154.6083513622147,22.732531280353246,99.39138619704198,166.32,32.801766479565295,123.92893016159616,86.60584766999047,70.18539247593681,348.05,101.83371537794739,TSLA,FB,AAPL,MSFT,INTC,BAC,151.66771427569802,0.3269933629919137,0.30396768132855945,0.1452547184558713,137.34253953369162,0.652284540931029,1.3956823496000101,2.013891279709663
2017-08-28,156.1654603681772,22.684713587294027,99.53696483125306,167.24,32.782844202969066,123.98539838615339,86.33252417641883,70.19503067869374,345.66,102.25740669495288,TSLA,FB,AAPL,MSFT,INTC,BAC,152.10937007581543,0.32467565644200047,0.30317581534683774,0.14668496024592126,137.22611726182495,0.6516421268715115,1.3953041659250613,2.016425682927539
2017-08-29,157.55815413748527,22.55082404672821,99.54667007353379,168.05,32.85853330935399,124.42773281185167,85.86127677370912,70.40707113934612,347.36,102.24755340851088,TSLA,FB,AAPL,MSFT,INTC,BAC,153.0564806824372,0.3238094986161535,0.3035931383168446,0.1468759410817185,137.199922775769,0.6495556036042168,1.3918243751587018,2.0280104841028295
2017-08-30,157.98369945588496,22.942929129813816,99.83782734195596,169.92,33.00991152212383,123.35483654526433,86.0592006828472,71.33233860401104,353.18,102.20814026274294,TSLA,FB,AAPL,MSFT,INTC,BAC,154.61681344437477,0.32622946539610065,0.30331295794957386,0.14592824569565543,138.80682054804342,0.6486390477050674,1.4016681066130963,2.0166971671701543
2017-08-31,158.61234594897542,22.96215236326988,98.21705188107265,171.97,33.1802120114899,124.57831474400427,85.66335286457105,72.06484201353743,355.9,102.00122124746117,TSLA,FB,AAPL,MSFT,INTC,BAC,155.8406128458276,0.32750837040970426,0.3020693780811141,0.1459591765906412,139.55942306697904,0.6455270890659031,1.4020346727406015,2.0259341090082574
2017-09-01,158.66070337152087,23.154384697830533,98.50820914949479,172.02,33.199134288086135,123.31719106222619,86.42677365696079,71.26487118471255,355.4,102.37564613225673,TSLA,FB,AAPL,MSFT,INTC,BAC,155.7985741870914,0.3273202309002595,0.3019001166280886,0.14612509302859822,139.45899995782588,0.6523036181288623,1.4002272744791846,2.0076686954082983
2017-09-05,156.75542092323133,22.404678593043986,98.60526157230217,170.72,33.13290631999933,122.2537061663984,84.36271003309226,70.94681049373398,349.59,101.49870363891979,TSLA,FB,AAPL,MSFT,INTC,BAC,153.93347975407437,0.3273326026992947,0.3005574034560965,0.1467752507738345,137.65363213373107,0.6467456919522766,1.3848632414380349,2.04798938998495
2017-09-06,156.5910056865769,22.500794760324315,98.50820914949479,172.09,33.833030554059846,122.9783817148828,84.92820691634391,70.74440823583853,344.53,101.6662095084336,TSLA,FB,AAPL,MSFT,INTC,BAC,153.54874216055612,0.3268573046651437,0.2974194552473631,0.14855865687608832,138.68915055238227,0.6534752074917279,1.3664078001208404,2.054581508930121
2017-09-07,155.96235919348644,22.07788362429088,94.19908157684694,173.21,33.62488551150131,124.4089100703326,83.43906512378122,71.6503992949896,350.61,103.02596303742796,TSLA,FB,AAPL,MSFT,INTC,BAC,154.57961088592106,0.3303780298555885,0.2974801510419357,0.14696254231759984,138.12787683802327,0.6426011029347343,1.3693020782754979,2.085463733580726
2017-09-08,153.41875876759738,22.00099069046662,94.20878681912767,170.95,33.293745671067285,123.27013420842849,83.33539069518508,71.30342399574026,343.4,102.8978703136821,TSLA,FB,AAPL,MSFT,INTC,BAC,152.0073561170113,0.33026677514987135,0.296397301583331,0.1475513066560001,137.29112223146927,0.6418164072068085,1.3745436714337322,2.0800748500075454
2017-09-11,156.19447482170446,22.45273667668415,94.22819730368916,173.51,33.84249169235797,125.36886988780547,84.62660857860969,72.05520381078051,363.69,104.59263558170407,TSLA,FB,AAPL,MSFT,INTC,BAC,156.67667601103653,0.33436239489239833,0.30099451714797715,0.14359910547539254,139.4675676866815,0.6451885050658668,1.3736928607828138,2.0705355386441657
2017-09-12,155.57549981312312,23.019822063638074,95.00461668614822,172.96,34.14524811789765,124.82301038375226,85.66335286457105,71.9780981887251,362.75,104.65175530035599,TSLA,FB,AAPL,MSFT,INTC,BAC,156.1691839012105,0.3346053504328563,0.3009736044966283,0.14350487838383688,141.00788481310923,0.6530129227337527,1.3765496185221568,2.0418328230816947
2017-09-13,154.40525018752396,23.385063499303314,95.9072042182569,173.05,34.372315437052414,124.65360571008057,85.90840151398011,72.48892293484218,366.23,104.27733041556044,TSLA,FB,AAPL,MSFT,INTC,BAC,156.30409671632341,0.3374326035470368,0.3010769463860607,0.14226405693719194,142.39979135682796,0.6548117311883466,1.380954309169843,2.0297826910051695
2017-09-14,153.08025680977946,23.29855894875102,95.01432192842897,170.96,34.51423251152414,126.28177285148065,85.73875244900461,72.06484201353743,377.64,104.52366257661015,TSLA,FB,AAPL,MSFT,INTC,BAC,156.850982822895,0.3415441156852363,0.30582394092749765,0.1384484189730034,142.1424937507167,0.6574749895564662,1.3727911010166216,2.0336378466350977
2017-09-15,154.62769433123287,23.433121582943475,95.61604694983474,171.64,35.00621170302613,126.53587986198816,86.35137407252724,72.58530496241144,379.81,103.75510623413507,TSLA,FB,AAPL,MSFT,INTC,BAC,157.88789435174007,0.3403613973866014,0.30662606686813504,0.1385674366584521,143.43372144420817,0.6586903575890732,1.3657930451603153,2.0403274191264225
2017-09-18,153.45744470563372,23.74069331824052,95.20842677404373,170.01,35.00621170302613,127.41113734262521,87.57661731957248,72.44073192105755,385.0,103.29200177136163,TSLA,FB,AAPL,MSFT,INTC,BAC,157.7089510611423,0.3425682634984223,0.3092150482543033,0.1365445463732834,143.96603962077592,0.6624543761635062,1.370861842483903,2.0213680885520375
2017-09-19,153.51547361268823,23.89447918588904,95.5286997693081,172.52,35.223817883882774,127.2605554104726,88.53796202110028,72.71060159825149,375.1,103.86349238499695,TSLA,FB,AAPL,MSFT,INTC,BAC,157.15316868508748,0.3412319835188666,0.30364241572974626,0.13965446430737355,144.7539818247869,0.6636078675504907,1.3698494420449279,2.019350449095536
2017-09-20,150.94285873327192,24.086711520449693,96.2857086672057,172.17,35.07243967111294,125.378281258565,89.16000859267709,72.22869146040517,373.91,103.42994778154946,TSLA,FB,AAPL,MSFT,INTC,BAC,156.00284654892292,0.34450751288294335,0.30203257739235045,0.1390734370560856,144.61500155668497,0.6673940721371139,1.3744410417675779,2.001310991663133
2017-09-21,148.35090088483744,24.18282768773002,95.97514091422207,171.11,35.19543446898844,123.99480975691291,89.56528135900746,71.52510265914955,366.48,103.76495952057707,TSLA,FB,AAPL,MSFT,INTC,BAC,153.75642742769872,0.34547914552730513,0.29952745295949723,0.1398497666336487,144.50683800168355,0.6734551116984573,1.3686134786318387,1.9918657413666037
2017-09-22,146.90017820847484,24.048265053537563,95.69368888808064,170.54,35.1765121923922,123.65600040956954,89.37678239792356,71.71786671428808,351.09,104.01129168162677,TSLA,FB,AAPL,MSFT,INTC,BAC,150.93221444039312,0.34248248545620363,0.29500843290018597,0.14329869306103196,144.3427279560563,0.6708822341815858,1.3677945780657774,2.000736541488719
2017-09-25,145.60419928425765,23.79836301860872,96.63509738931228,162.87,35.15758991579597,123.4489502528597,88.70761108607579,70.60947339724157,344.99,101.50855692536177,TSLA,FB,AAPL,MSFT,INTC,BAC,147.35152764931166,0.3373335118392723,0.30157288563335105,0.14237275249457634,143.07325665075666,0.6754204960848117,1.3564947331280257,2.0039649581343473
2017-09-26,148.10911377211033,23.84642110224888,95.72280461492286,164.21,35.450885203037544,123.23248872539034,88.31176326779962,70.60947339724157,345.25,101.42973063382587,TSLA,FB,AAPL,MSFT,INTC,BAC,148.63764383275338,0.3345228393832588,0.3017226799682386,0.14350725931233732,143.56741687872108,0.6777533286080263,1.3499184957485892,2.0068338733533158
2017-09-27,149.16330558360048,24.423118105930836,96.3148243940479,167.68,35.51711317112435,122.11253560500532,89.70665557982036,71.1781273599002,340.97,102.36579284581475,TSLA,FB,AAPL,MSFT,INTC,BAC,149.42306170042065,0.3339138070090448,0.2970401194744367,0.14607645022574875,145.19956143544564,0.6799821182016985,1.3627192496929794,1.981722956171675
2017-09-28,148.24451455523752,24.461564572842963,95.15990056264003,168.73,35.791486181769685,121.84901722373826,89.89515454090424,71.19740376541407,339.6,103.04566961031192,TSLA,FB,AAPL,MSFT,INTC,BAC,149.2280320789331,0.3355448092557226,0.29480636140368854,0.1464743149577278,145.66275267576435,0.6819665932187811,1.3565866096013763,1.984920087483938
2017-09-29,149.05691925400058,24.355836788834605,95.66457316123844,170.87,36.02801463922257,122.35723124475331,90.01767886560877,71.79497233634349,341.1,103.69598651548314,TSLA,FB,AAPL,MSFT,INTC,BAC,150.3512273444585,0.33622777146013677,0.2933052951453512,0.14692780938577005,146.1812846141826,0.6786978709751232,1.3524779358323715,2.0006331662450645
2017-10-02,148.75710323421896,24.62496205721952,96.91654941545369,169.47,36.93628391584163,123.4960071066574,91.27119695681661,71.9106307694266,341.53,103.8930522443229,TSLA,FB,AAPL,MSFT,INTC,BAC,149.90297241711164,0.33590098480000763,0.29484662460831146,0.1463053244879529,148.02661684070358,0.6861601001912795,1.3358735742337482,2.003747477820043
2017-10-03,149.40509269632759,24.8556408586923,97.81913694756237,169.96,37.25796261797754,124.32420773349675,91.75186930758049,71.5732936729342,348.14,104.04085154095273,TSLA,FB,AAPL,MSFT,INTC,BAC,151.2321857564974,0.33740970723107244,0.29660348661743424,0.1448001625366207,148.68709372899093,0.6924700825256638,1.330248921137081,1.9940087185077664
2017-10-04,148.43794424541917,24.711466607771815,97.58621113282464,168.42,37.22011806478508,125.06770602350024,90.81879945021528,71.98773639148202,355.01,103.76495952057707,TSLA,FB,AAPL,MSFT,INTC,BAC,151.4438682280631,0.34008345821531566,0.29973452920884913,0.1421968096936829,148.63625552313096,0.6882480404478005,1.3311461941488714,2.004956617675139
2017-10-05,150.2851977866542,25.115154510349182,97.15918047247216,171.24,37.39987969244927,125.35004714628639,92.04172482903338,73.22142634436858,355.33,104.68131515968196,TSLA,FB,AAPL,MSFT,INTC,BAC,152.96284295203776,0.3392723639338603,0.2977552809936108,0.14349369407971724,150.53400595399233,0.6852912390516861,1.3416621229077013,1.9979173117962425
2017-10-06,150.19815442607248,25.192047444173443,97.12035950334919,172.23,37.494491075430425,125.378281258565,91.8805641201969,73.25034095263935,356.88,105.16412619533938,TSLA,FB,AAPL,MSFT,INTC,BAC,153.4505044993357,0.34055124286910826,0.2969875641087223,0.14332595877170262,150.83438311430493,0.6863876270183653,1.3409470634931437,1.9957936255950055
2017-10-09,150.720414589563,24.84602924196427,96.63509738931228,172.5,37.712097256287066,125.59474278603436,91.39708199368738,73.52984883259022,342.94,105.44001821571504,TSLA,FB,AAPL,MSFT,INTC,BAC,151.71058362414527,0.3355231915934738,0.29316054806598124,0.1474607643943015,150.6274513116661,0.6828403870588147,1.3313804876988526,2.0208118548142147
2017-10-10,150.7784434966175,24.92292217578853,96.64480263159302,171.59,37.513413352026646,126.01825447021359,92.07964499581844,73.52984883259022,355.59,105.7356168089747,TSLA,FB,AAPL,MSFT,INTC,BAC,153.32865623909277,0.3389712142826581,0.2978585703111929,0.14373169121656287,150.51831359053745,0.6823456323305811,1.3374621692252713,2.0131175165962825
2017-10-11,151.40708998970797,24.826806008508203,95.64516267667696,172.74,37.18227351159262,128.60638142908653,91.80472378662677,73.65514546843026,354.6,106.84903817691935,TSLA,FB,AAPL,MSFT,INTC,BAC,153.74199228576367,0.33847378458568095,0.29667321270071334,0.14452151935115967,149.96742905346468,0.6786917967495928,1.3444348152147296,2.013514867788074
2017-10-12,150.87515834170833,24.461564572842963,94.07291342719735,172.55,37.07820099031335,128.77578610275822,90.99892024244427,74.3298196614151,355.68,106.52387972433374,TSLA,FB,AAPL,MSFT,INTC,BAC,153.66166269821045,0.3394896469088064,0.2968447072311609,0.1440074061874067,149.5499871117629,0.6706594463836469,1.3444556200810347,2.037890730802397
2017-10-13,151.83263530810765,24.826806008508203,94.50964932983057,173.74,37.53233562862288,128.3993312723767,90.87567970039284,74.68643316342136,355.57,107.06581047864309,TSLA,FB,AAPL,MSFT,INTC,BAC,154.32412060238113,0.3388031395868168,0.2960824999086396,0.14467298572468726,151.1440393285872,0.6745715963249042,1.3423450898813933,2.0293124466190537
2017-10-16,154.62769433123287,25.22088229435754,95.23754250088595,174.52,37.61748587330592,128.10757877883103,92.75272795625324,74.84064440753218,350.6,106.7110921667315,TSLA,FB,AAPL,MSFT,INTC,BAC,154.78301498562348,0.33366816049147896,0.2956356768768116,0.14716012073172036,152.16207077834224,0.677715840917355,1.3483274887182128,2.0110593145583464
2017-10-17,155.19831191726882,25.18243582744541,95.46076307334293,176.11,37.64586928820026,132.50268892353526,92.54416703893541,74.78281519099063,355.75,105.96224239714041,TSLA,FB,AAPL,MSFT,INTC,BAC,156.20134725390267,0.33548764228219297,0.29565110301119124,0.14635872312382542,152.08383101535443,0.6778911733796141,1.3466181362517036,2.0130939947914523
2017-10-18,154.51163651712386,25.451561095830325,95.3540054082548,176.03,38.081081649913564,132.39916384518034,92.8949285816972,74.80209159650448,359.65,106.2184278446321,TSLA,FB,AAPL,MSFT,INTC,BAC,156.51812307483686,0.33766199664728946,0.29638531893207004,0.14506522366637645,153.22473764154313,0.6828005936343067,1.3412148587774415,2.0067496981766095
2017-10-19,150.85581537269016,25.547677263110646,96.09160382159094,174.56,37.92970343714372,133.6791102684775,93.00868908205237,75.09123767921226,351.81,105.44987150215702,TSLA,FB,AAPL,MSFT,INTC,BAC,153.71069343544747,0.3396415158755052,0.2935202670246094,0.14563798019333113,153.41201713988062,0.6810027458208134,1.3482135216630564,2.001643379160195
2017-10-20,151.11694545443544,26.114762650064574,96.47010827053973,174.98,38.251382139279634,134.0179196158209,94.33589491952944,75.95867592733563,345.1,105.9720956835824,TSLA,FB,AAPL,MSFT,INTC,BAC,152.9454317173052,0.3373666031901567,0.29135792989161663,0.14773054353067247,155.57153925474813,0.6827025236878913,1.3556942743339864,1.985741951648735
2017-10-23,151.03957357836273,26.10515103333654,95.79074131088804,171.27,38.62982767120424,135.1661068484845,94.17473421069293,75.97795233284947,337.02,105.95238911069843,TSLA,FB,AAPL,MSFT,INTC,BAC,150.6447283186664,0.3324619386157287,0.29319150720824116,0.14899682345129509,156.0786695556575,0.6847542160296595,1.346788901779155,1.9929485609480353
2017-10-24,151.93902163770755,26.604955103194236,95.39282637737777,171.8,38.743361330781624,133.30265543809597,95.67258079870274,76.00686694112025,337.34,106.81947831759338,TSLA,FB,AAPL,MSFT,INTC,BAC,151.14683104648512,0.3315953760425649,0.29326121662104215,0.14935162451975764,157.24745863005185,0.6896195258772505,1.3528980899678988,1.9701525276040583
2017-10-25,151.27168920658076,26.56170282791809,94.91726950562158,170.6,38.58252197971367,133.98027413278274,95.76738121566538,75.78518827771094,325.84,107.8836332533281,TSLA,FB,AAPL,MSFT,INTC,BAC,148.85608955611778,0.32801046103838555,0.2908481624777604,0.15227932886909504,156.79177186498296,0.6896324353444349,1.3546010284779777,1.9676420707508824
